case,created_at,amount,risk_score,user_account_aggregate_order_count,merchant
604841402,23/03/2018,$4.75,46.75,195,7625
603532851,22/03/2018,$3.62,44.37,22,7625
587278492,07/03/2018,$27.1,37.99,,1632
596166344,15/03/2018,$6,48.74,19,8743
590956315,10/03/2018,$14,46.67,50,8743
583099151,03/03/2018,$2.7,47.6,6,7625
584123303,04/03/2018,$7,48.48,32,8743
588162399,08/03/2018,$5,48.71,168,8743
588500898,08/03/2018,$8,47.83,6,8743
604220878,23/03/2018,$34,47.64,2,7625
600887814,19/03/2018,$12,48.49,117,8743
593646888,13/03/2018,$4,47.63,12,8743
609719658,28/03/2018,$8,49.22,10,8743
595640091,15/03/2018,$,42.71,,2003684
589959109,09/03/2018,$5,48.64,102,8743
584074188,04/03/2018,$527,32.84,12,7625
583392311,04/03/2018,$2,44.3,41,7625
581668799,02/03/2018,$6.7,27.1,2,7625
588946844,08/03/2018,$7,48.67,144,8743
589948706,09/03/2018,$7,48.36,63,8743
598647398,17/03/2018,$6,47.14,16,8743
610048779,29/03/2018,$7,47.13,17,8743
611341237,30/03/2018,$61.7,29.85,1,7625
602868770,21/03/2018,$36,45.19,10,7625
611329400,30/03/2018,$12.99,21.99,1,377
595685708,15/03/2018,$10.8,46.92,10,7625
597400723,16/03/2018,$4,49.37,128,8743
595683466,15/03/2018,$,42.71,,2003684
602105288,21/03/2018,$290,33.48,1,6831
581682288,02/03/2018,$3,47.77,70,8743
606787744,25/03/2018,$349,0,,9907
602179668,21/03/2018,$18.9,43.98,116,7625
601897344,20/03/2018,$5,49.1,113,8743
606230873,25/03/2018,$8.27,46.68,7,7625
581671117,02/03/2018,$5.4,45.26,170,7625
611921142,30/03/2018,$150.5,45.27,76,5195
609160892,28/03/2018,$13,44.08,28,8743
596890170,16/03/2018,$13,26.77,2,7625
589210395,09/03/2018,$,42.71,,2003684
609734699,28/03/2018,$4,47.01,25,8743
588171081,08/03/2018,$2,45.45,40,7625
600506770,19/03/2018,$13,35.79,6,7625
585656238,06/03/2018,$44,20.01,38,7863
585732133,06/03/2018,$35.11,47.02,6,7625
598432041,17/03/2018,$12.99,48.51,,2003738
602629844,21/03/2018,$6,46.79,17,8743
607638453,26/03/2018,$16.01,4.62,33,7625
595705265,15/03/2018,$,42.71,,2003684
581992269,02/03/2018,$3,49,31,8743
584489046,04/03/2018,$2,27.12,2,7625
590070162,10/03/2018,$320,47.26,1620,7863
589106494,09/03/2018,$11,47.73,61,8743
585735061,06/03/2018,$50,47,0,12718
607847039,26/03/2018,$5.95,0,13,7625
600357067,19/03/2018,$120,29.58,10,7625
586757182,07/03/2018,$179,28.17,2,7625
607651410,26/03/2018,$3,48.79,680,8743
611104567,30/03/2018,$11,47.27,1254,8743
582028456,02/03/2018,$10,48.46,433,8743
601948451,21/03/2018,$5,46.89,21,7625
597802607,17/03/2018,$161,41.35,2,1801
581478014,02/03/2018,$8,40.47,15,8743
596194308,15/03/2018,$80.79,42.55,4,2001268
607203434,26/03/2018,$58.77,28.51,1,7625
600561023,19/03/2018,$4,48.37,162,8743
600275227,19/03/2018,$15,27.71,7,7625
596058326,15/03/2018,$188.73,39.36,,2874
598520537,17/03/2018,$830.34,28.05,0,13601
590352665,10/03/2018,$6,47.72,37,8743
604075074,23/03/2018,$5.78,48.08,22,7625
600192175,19/03/2018,$5,47.59,307,8743
579880363,01/03/2018,$3.94,26.85,2,7625
586731779,07/03/2018,$250,39.82,0,5195
598760119,18/03/2018,$2,26.81,5,7625
604008696,22/03/2018,$1,47.41,304,8743
597547518,17/03/2018,$2,44.56,23,7625
608735206,27/03/2018,$259.98,19.13,3,6189
587422332,07/03/2018,$8,47.73,28,8743
589207047,09/03/2018,$1010,47.63,2,7625
602638460,21/03/2018,$2049.9,48.16,,15067
579933497,01/03/2018,$908.29,29.6,4,12507
587575699,07/03/2018,$680.45,9.18,,2003738
588487859,08/03/2018,$65.54,40.31,41,7625
604071028,23/03/2018,$21.48,27.62,5,7625
611677679,30/03/2018,$6,49.36,18,7625
600452150,19/03/2018,$2,47.45,25,7625
598144601,17/03/2018,$7,46.73,2,8743
581981614,02/03/2018,$5,47.59,10,8743
598513697,17/03/2018,$10,47.54,72,8743
599944064,19/03/2018,$10,49.25,56,8743
604841370,23/03/2018,$7,28.27,9,7625
588957295,09/03/2018,$60.95,32.14,1,2003200
607224326,26/03/2018,$4,48.46,5,8743
603136385,22/03/2018,$6.8,13.03,1,7625
606589494,25/03/2018,$276.45,48.03,7,7625
584851892,05/03/2018,$79.99,48.05,,2003738
604166025,23/03/2018,$514.77,34.55,,8886
585744033,06/03/2018,$38.3,31.55,2,494
611361106,30/03/2018,$17.4,41.3,20,7625
582940366,03/03/2018,$10,45.82,29,8743
595085670,14/03/2018,$7,46.3,19,8743
605198636,24/03/2018,$276.85,35.7,4,7625
581561407,02/03/2018,$2,43.45,20,7625
605947263,24/03/2018,$2,24.73,6,7625
598636828,17/03/2018,$354.97,49.19,,2003738
596696039,16/03/2018,$13,45.41,39,8743
608231380,27/03/2018,$14,46.82,896,8743
610838534,29/03/2018,$7,48.47,201,8743
618719582,30/03/2018,$11,29.32,31,7625
606355623,25/03/2018,$12,29.55,2,7625
592874778,12/03/2018,$65.21,49.71,1,2002889
605827017,24/03/2018,$24.85,29.04,7,7625
584136501,04/03/2018,$7,47.86,45,8743
598850045,18/03/2018,$3,43.26,5,7625
580640894,01/03/2018,$2,29.77,1,7625
603690079,22/03/2018,$95,29.23,8,7625
581308379,02/03/2018,$10.91,48.59,53,14731
588170423,08/03/2018,$6,48.46,83,8743
610814327,29/03/2018,$8,47.64,111,8743
606653885,25/03/2018,$25,43.36,40,8743
600504519,19/03/2018,$10,48.93,1088,8743
600380446,19/03/2018,$413.51,45.06,,2207
597403431,16/03/2018,$8.65,44.6,98,7625
588648599,08/03/2018,$258,29.88,8,7625
590025191,10/03/2018,$7.65,47.61,53,7625
593858812,13/03/2018,$22.36,48.34,41,71
603217134,22/03/2018,$13,44.79,545,8743
597470741,16/03/2018,$8,48.93,12,8743
595475591,15/03/2018,$18,47.78,359,8743
608039580,26/03/2018,$4,48.59,73,8743
609777569,28/03/2018,$2,27.63,7,7625
611095221,30/03/2018,$8,48.5,8,8743
605393233,24/03/2018,$35,45.8,19,8743
588146640,08/03/2018,$6.97,48.43,360,14731
610814273,29/03/2018,$7,45.52,63,8743
586761072,07/03/2018,$1.7,47.57,45,7625
593644092,13/03/2018,$199.99,44.86,,155
594482512,14/03/2018,$322.4,28.23,7,7625
606358786,25/03/2018,$6,14.95,2,7625
607209566,26/03/2018,$3.88,48.79,29,7625
584138449,04/03/2018,$1.95,47.73,34,7625
607842527,26/03/2018,$6.83,46.98,6,7625
608624155,27/03/2018,$10,46.46,21,8743
590009442,09/03/2018,$49.5,29.58,,5309
602169740,21/03/2018,$30.6,28.87,9,7625
608081899,26/03/2018,$121,27.71,12,7625
593933308,13/03/2018,$5.45,46.91,581,14731
587566346,07/03/2018,$2,48.78,8,7625
603371079,22/03/2018,$12.8,48.68,1,9135
590077753,10/03/2018,$16,28.82,49,7625
584946246,05/03/2018,$3947.34,46.44,,2000238
611058833,30/03/2018,$4,46.01,11,7625
606225376,25/03/2018,$19,46.34,143,8743
609760447,28/03/2018,$55.5,49.88,1,7863
593030234,12/03/2018,$7,47.36,28,8743
605362106,24/03/2018,$6.97,48.97,2630,14731
583265152,03/03/2018,$8,44.41,6,7625
584679348,05/03/2018,$2,29.47,3,7625
600574528,19/03/2018,$11.92,28.18,1,7625
607046252,25/03/2018,$10,44.75,5,7625
590072059,10/03/2018,$34.23,48.51,12,7625
593428268,13/03/2018,$35.1,72.85,11,7625
596289247,15/03/2018,$24.99,91.4,1,3164
610209401,29/03/2018,$1,51.22,1,7625
610470189,29/03/2018,$2.28,56.88,2,7625
589200134,09/03/2018,$29.75,80.84,2,7625
582472565,03/03/2018,$1,86.21,1,7625
594002277,13/03/2018,$7.51,54.42,22,7625
585449300,05/03/2018,$312.45,81.51,0,10153
584136497,04/03/2018,$2.4,74.82,1,7625
584675552,05/03/2018,$283.5,71.88,50,7625
582107446,02/03/2018,$19,63.97,3,7625
587310172,07/03/2018,$2,56.79,3,7625
604447636,18/03/2018,$0.5,95.11,3,7625
602099678,21/03/2018,$1.95,94.09,1,7625
607496757,26/03/2018,$0.5,91.51,1,7625
607386302,26/03/2018,$0.5,85.9,1,7625
580928186,01/03/2018,$7,84.47,4,7625
590504711,10/03/2018,$22.83,60.51,1,7625
596814020,16/03/2018,$47.38,76.82,1,7625
584663051,05/03/2018,$351,81.21,1,7625
594474747,14/03/2018,$2,79.94,3,7625
607141138,25/03/2018,$89.05,80.74,1,7625
611856823,30/03/2018,$4,71.42,11,7625
593045514,12/03/2018,$20,69.11,1,7625
605190365,24/03/2018,$8,67.42,1,7625
603136611,22/03/2018,$2,82.32,1,7625
608085341,26/03/2018,$34.58,88.17,105,7625
608859230,27/03/2018,$26.82,77.65,2,7625
605221280,24/03/2018,$19.72,51.44,15,7625
903931654,28/03/2018,$520,94.19,,2007014
583106612,03/03/2018,$146.2,55.42,11,7625
592450144,12/03/2018,$3.97,54.92,1,7625
592871388,12/03/2018,$63.9,50.38,15,7625
599874425,18/03/2018,$22.92,66.28,1,7625
583506865,04/03/2018,$2,89.55,3,7625
601067032,20/03/2018,$4,87.22,2,7625
590202831,10/03/2018,$3,70.94,4,7625
596304369,15/03/2018,$15.7,65.11,1,7625
584431292,04/03/2018,$17.1,82.33,5,7625
582166721,02/03/2018,$30.85,63.77,12,7625
589809265,09/03/2018,$32.06,80.99,1,7625
608854336,27/03/2018,$16,89.54,1,7625
585173160,05/03/2018,$11.9,55.77,15,7625
586881697,07/03/2018,$2,56.54,3,7625
600945125,20/03/2018,$63,83.45,1,7625
591437443,11/03/2018,$42.45,70.99,4,7625
585737009,06/03/2018,$4,92.51,1,7625
582985180,03/03/2018,$1,93.95,1,7625
579878408,01/03/2018,$49.99,84.19,1,377
603645220,22/03/2018,$1,73.51,1,7625
583141055,03/03/2018,$2,87.31,2,7625
601509298,20/03/2018,$0.5,98.09,1,7625
594473180,14/03/2018,$12.99,92.68,1,377
608736647,27/03/2018,$4,79.25,5,7625
581841117,02/03/2018,$43.4,92.29,1,7625
603753406,22/03/2018,$5.85,87.65,1,7625
588450198,08/03/2018,$18.33,79.59,6,7625
581306756,02/03/2018,$9,59.1,9,7625
603474391,22/03/2018,$22.8,77.14,2,7625
903150136,26/03/2018,$938.99,67.93,,2007014
609993829,28/03/2018,$23.95,86.9,2,7625
600157148,19/03/2018,$39.68,77.03,4,7625
583122883,03/03/2018,$16,94.1,1,7625
604835139,23/03/2018,$20.8,86.26,2,7625
603550595,22/03/2018,$56.02,58.54,,407
593420782,13/03/2018,$18.07,71.03,1,7625
597499004,16/03/2018,$2,67.77,7,7625
588425189,08/03/2018,$24.73,83.57,1,7625
600888887,19/03/2018,$1.95,91.02,1,7625
596764283,16/03/2018,$2,61.44,3,7625
592446832,12/03/2018,$67.68,50.3,2,7625
608877216,27/03/2018,$2,94.58,4,7625
586167577,06/03/2018,$77,82.8,2,7625
588739370,08/03/2018,$3,80.86,4,7625
605639045,24/03/2018,$18.75,70.81,15,7625
596448461,15/03/2018,$17,57.48,4,7625
584501440,04/03/2018,$126.8,87.26,1,7625
604075399,23/03/2018,$1,85,1,7625
585004390,05/03/2018,$2,63.5,2,7625
603200454,22/03/2018,$31.75,75.2,143,7625
581202653,02/03/2018,$19,59.24,2,7625
612035061,30/03/2018,$62.1,78.97,1,7625
595566524,15/03/2018,$2,84.79,4,7625
610015802,28/03/2018,$5,93.65,2,7625
580644460,01/03/2018,$7.94,73.5,1,7625
904753614,22/03/2018,$665.99,74.34,,2007014
610069630,29/03/2018,$12,69.4,2,7625
589823050,09/03/2018,$17,80.5,4,7625
611575427,30/03/2018,$8,97.38,1,7625
608831607,27/03/2018,$25.04,75.74,11,7625
589555756,09/03/2018,$3.8,68.95,2,7625
600884728,19/03/2018,$16,56.9,1,7625
592455749,12/03/2018,$2,80.69,2,7625
599990823,19/03/2018,$44,55.82,1,7625
904283230,21/03/2018,$840,54.57,,2007014
610149487,29/03/2018,$5,88.21,2,7625
581851430,02/03/2018,$1.23,67.69,1,7625
600089396,19/03/2018,$45.03,83.4,12,7625
598789882,18/03/2018,$30.35,61.86,2,7625
590411509,10/03/2018,$3.19,81.44,15,7625
585293356,05/03/2018,$177.64,98.32,2,4829
903344369,28/03/2018,$1024.99,58.06,,2007014
600976139,20/03/2018,$365,85.27,,12258
610178372,29/03/2018,$1,52.82,1,7625
580103599,01/03/2018,$12,54,6,7625
606795837,25/03/2018,$31,65.36,3,7625
607426196,26/03/2018,$88.6,53.15,4,7625
600514705,19/03/2018,$33,97.14,1,7625
587121547,07/03/2018,$472.75,78.86,1,71
612023434,30/03/2018,$3,58.42,8,7625
608245240,27/03/2018,$10.18,94.01,1,7625
597055544,16/03/2018,$42,53.26,2,7625
593644003,13/03/2018,$32,62.46,3,7863
588617852,08/03/2018,$13.45,93.5,26,7625
586730213,07/03/2018,$4.25,59.21,18,7625
603034235,22/03/2018,$0.5,86.45,1,7625
599864713,18/03/2018,$28,70.64,2,7625
590651884,10/03/2018,$21.2,52.56,4,7625
590200259,10/03/2018,$2,81.56,4,7625
589763481,09/03/2018,$5,59.09,9,7625
904810670,17/03/2018,$938.99,80.58,,2007014
599579349,18/03/2018,$1.95,87.95,1,7625
599830574,18/03/2018,$86.13,80.94,,407
606218298,25/03/2018,$75.1,85.32,1,7625
612021543,30/03/2018,$13,60.44,3,7625
581043613,02/03/2018,$4,64.4,4,7625
904040293,25/03/2018,$876,77.86,,2007014
582085645,02/03/2018,$160.9,57.62,34,7625
586815711,07/03/2018,$55.44,67.22,1,7625
583622139,04/03/2018,$46.56,71.56,4,7625
599161699,05/03/2018,$63,79.08,19,7625
599004697,18/03/2018,$0.5,94.62,1,7625
585811603,06/03/2018,$19,56.8,2,7625
581199842,02/03/2018,$24,69.45,1,7625
601040790,20/03/2018,$2,84.99,9,7625
584386422,04/03/2018,$3,56.04,3,7625
581208507,02/03/2018,$32.36,97.97,,3573
596306333,15/03/2018,$14.5,98.34,1,7625
904153200,29/03/2018,$938.99,65.64,,2007014
590937056,10/03/2018,$0.5,95.91,1,7625
605827640,24/03/2018,$2,51.61,2,7625
586747656,07/03/2018,$81,76.32,5,7625
597545828,17/03/2018,$1.97,53.09,1,7625
581242603,02/03/2018,$1,61.55,1,7625
593861270,13/03/2018,$2,85.3,16,7625
610377834,29/03/2018,$1.95,92.32,1,7625
601552076,20/03/2018,$0.5,87.22,1,7625
587313217,07/03/2018,$3,96.25,2,7625
584111394,04/03/2018,$4,77.33,2,7625
595601213,15/03/2018,$2,79.06,5,7625
596752204,16/03/2018,$101.6,64.92,2,7625
601746302,20/03/2018,$4.85,72.79,3,7625
605123521,23/03/2018,$26,90.1,3,7625
902655618,16/03/2018,$938.99,96.13,,2007014
596273004,14/03/2018,$31.05,73.79,64,7625
599665841,18/03/2018,$2,63.03,5,7625
605874590,24/03/2018,$2,66.48,1,7625
606595080,25/03/2018,$2,56.34,7,7625
583509456,04/03/2018,$0.25,95.24,1,7625
606734186,25/03/2018,$9.86,85.53,1,7625
588114087,08/03/2018,$99,89.04,,7285
588452660,08/03/2018,$207.88,97.19,3,2209
593747112,13/03/2018,$1.8,66.03,12,7625
611696841,30/03/2018,$0.5,87.65,1,7625
590389417,10/03/2018,$4,81.32,2,7625
584891856,05/03/2018,$15,70.35,1,7625
606595899,25/03/2018,$39,87.82,2,7625
599911378,19/03/2018,$31,69.23,1,7625
904040571,26/03/2018,$938.99,70.94,,2007014
587438549,07/03/2018,$8.05,69.47,22,7625
588658192,08/03/2018,$18,70.99,2,7625
581131066,02/03/2018,$2,70.36,2,7625
610806101,29/03/2018,$660.08,86.67,2,71
611329615,30/03/2018,$3,90.21,3,7625
583925027,04/03/2018,$101,62.17,1,7625
583438888,04/03/2018,$30.3,86.01,10,7625
582123125,02/03/2018,$64.75,86.4,8,7625
602913857,21/03/2018,$4,60.39,54,7625
599611005,18/03/2018,$2,54.13,7,7625
585873636,06/03/2018,$12,77,5,7625
596433655,15/03/2018,$31.2,57.69,4,7625
601894339,20/03/2018,$9,79.61,1,7625
594031395,13/03/2018,$8,82.31,1,7625
601734783,20/03/2018,$2,85.91,2,7625
585814639,06/03/2018,$1.33,98.4,3,7625
611122172,30/03/2018,$11.8,68.43,1,7625
609772699,28/03/2018,$5,81.64,3,7625
597525075,17/03/2018,$3.97,61.48,9,7625
601272591,20/03/2018,$10.76,55.45,50,7625
605054545,23/03/2018,$2,63.7,4,7625
579881127,01/03/2018,$1.23,80.69,1,7625
589590691,09/03/2018,$91.2,73.29,1,11430
606092028,24/03/2018,$8,77.93,3,7625
602631730,21/03/2018,$14.5,80.83,1,7625
583281608,03/03/2018,$10,83.39,31,7625
600880779,19/03/2018,$44.28,56.27,,407
585308816,05/03/2018,$5,62.83,2,7625
593571220,13/03/2018,$6.77,80.84,4,7625
581643069,02/03/2018,$2,83.31,3,7625
608864417,27/03/2018,$85.71,73.91,3,7625
586443879,06/03/2018,$0.25,77.49,1,7625
593656642,13/03/2018,$192,62.23,3,7625
584542119,05/03/2018,$72,74.69,1,7625
582384365,03/03/2018,$1.85,80.76,3,7625
604068619,23/03/2018,$0.5,96.5,1,7625
610959020,29/03/2018,$7,67.76,2,7625
586629390,06/03/2018,$12,83.94,1,7625
590016441,09/03/2018,$5,73.48,1,7625
609867509,28/03/2018,$448.5,68.99,1,71
601281885,19/03/2018,$22.2,92.75,3,7625
607882629,26/03/2018,$6,75.84,17,7625
587938170,08/03/2018,$45.39,56.94,2,7625
595523259,15/03/2018,$64.4,71.37,2,7625
582085471,02/03/2018,$60.61,97.94,5,7625
580464821,01/03/2018,$78.55,71.53,1,7625
594767626,14/03/2018,$36.81,75.2,4,7625
601723224,20/03/2018,$2,91.23,2,7625
592210482,11/03/2018,$4,65.98,1,7625
586462848,06/03/2018,$84,89.6,2,7625
585604286,05/03/2018,$70,73.23,7,7625
580101043,01/03/2018,$16.65,59.82,1,7625
590368750,10/03/2018,$5.85,96.4,1,7625
600965779,20/03/2018,$47,60.62,1,7625
609723579,28/03/2018,$5.92,53.18,1,7625
585287785,05/03/2018,$1.23,81.32,1,7625
611652554,30/03/2018,$6,62.45,8,7625
599591811,18/03/2018,$4,56.15,1,7625
581241007,02/03/2018,$60.8,82.73,3,7625
599950620,19/03/2018,$17,80.25,1,7625
902734773,21/03/2018,$776.99,70.08,,2007014
607425109,26/03/2018,$3.96,53.92,2,7625
609881605,28/03/2018,$746,94.22,7,3164
606737621,25/03/2018,$9,66.53,4,7625
599994244,19/03/2018,$34.37,94.79,1,7625
597504024,17/03/2018,$19.85,59.34,2,7625
583403829,04/03/2018,$4,64.38,7,7625
587313160,07/03/2018,$26.25,71.4,1,7625
605778830,24/03/2018,$1,83.98,1,7625
610448590,29/03/2018,$16.45,54.7,3,7625
601513776,20/03/2018,$1,94.86,1,7625
582743679,03/03/2018,$2,70.09,4,7625
594633419,14/03/2018,$3,65.14,12,7625
607497039,26/03/2018,$0.5,96.67,1,7625
598268468,17/03/2018,$130,99.24,1,1801
608676071,27/03/2018,$1.41,70.89,1,7625
602185461,21/03/2018,$3,84.92,2,7625
610432858,29/03/2018,$1.98,56.47,1,7625
609894694,28/03/2018,$1.9,94.61,8,7625
608822605,27/03/2018,$9,76.44,1,7625
581645695,02/03/2018,$1.23,81.27,1,7625
596060837,15/03/2018,$17.78,60.5,3,7625
607423622,26/03/2018,$3.9,80.8,1,7625
609990413,28/03/2018,$2,77.72,4,7625
585815693,06/03/2018,$20,91.52,1,2003188
608986819,27/03/2018,$57,77.38,2,7625
599201831,18/03/2018,$155.15,63.76,1,7625
581201100,02/03/2018,$6.2,66.4,16,7625
585041412,05/03/2018,$45.05,52.89,2,7625
588370291,08/03/2018,$4,67.03,4,7625
583921660,04/03/2018,$8,73.29,12,7625
588374875,08/03/2018,$0.5,94.26,1,7625
606991096,25/03/2018,$11.76,58.27,2,7625
905135217,26/03/2018,$1679.98,56.75,,2007014
902933381,19/03/2018,$693.75,93.79,,2007014
602094260,21/03/2018,$6,79.41,5,7625
603288055,22/03/2018,$20.5,91.55,7,7625
607583233,26/03/2018,$30.2,68.22,4,7625
580139359,01/03/2018,$2,95.23,2,7625
601041499,20/03/2018,$13.3,79.74,2,7625
595644040,15/03/2018,$15.82,78.32,3,7625
901946535,26/03/2018,$1478.16,56.25,,2007014
584625243,05/03/2018,$15.85,93.79,1,7625
590909186,10/03/2018,$18,63.9,1,7625
592491581,12/03/2018,$652.21,67.16,1,2209
602665649,21/03/2018,$2,70.85,40,7625
904773562,21/03/2018,$968.5,52.09,,2007014
596862369,16/03/2018,$2.18,81.01,1,7625
584496833,04/03/2018,$1.23,86.98,1,7625
596283577,15/03/2018,$2,97.81,1,7625
608107466,26/03/2018,$4.94,54,4,7625
579938478,01/03/2018,$10,55.87,7,7625
597273230,16/03/2018,$2,84.82,4,7625
584090684,04/03/2018,$1,87.9,1,7625
602808459,21/03/2018,$80,72.8,1,7625
607416424,26/03/2018,$13.97,73.02,1,7625
594158138,13/03/2018,$156.6,67.54,1,7625
596761037,16/03/2018,$13.83,57.01,1,7625
587448218,07/03/2018,$2.55,67.42,10,7625
609731709,28/03/2018,$2,92.48,3,7625
904051059,18/03/2018,$938.99,89.34,,2007014
607046521,25/03/2018,$11.77,74.24,1,7625
589427618,09/03/2018,$224.58,71.06,1,7625
597552032,17/03/2018,$108.8,95.44,,9151
581232056,02/03/2018,$4.79,93.04,11,7625
605428870,24/03/2018,$2,80.13,3,7625
598746393,18/03/2018,$3,75.6,10,7625
582214754,03/03/2018,$1.9,63.92,6,7625
602521421,21/03/2018,$5,90.82,1,7625
584498813,04/03/2018,$10.4,66.68,2,7625
598737423,18/03/2018,$15,54.83,2,7625
606362287,25/03/2018,$0.5,71.03,1,7625
603924197,22/03/2018,$6,82.19,1,7625
582026340,02/03/2018,$20.24,66.65,1,7625
901989530,20/03/2018,$1038.98,90.81,,2007014
593931836,13/03/2018,$4.9,88.65,9,7625
903395437,20/03/2018,$696,96.09,,2007014
593029470,12/03/2018,$3.8,87.33,4,7625
606791222,25/03/2018,$23.15,82.39,1,7625
584674075,05/03/2018,$202.75,83.43,1,7625
582024203,02/03/2018,$8.7,84.85,1,7625
593097774,12/03/2018,$14.2,74.51,1,7625
580453033,01/03/2018,$1.23,79.49,1,7625
596665392,16/03/2018,$74,81.6,1,7625
580101404,01/03/2018,$58.08,76.49,2,7625
598710182,18/03/2018,$29.8,81.81,1,7625
611583051,30/03/2018,$15.39,61.46,2,7625
604971844,23/03/2018,$1,70.54,1,7625
601800610,20/03/2018,$2,53.55,2,7625
904779876,29/03/2018,$974.25,81.98,,2007014
607356692,26/03/2018,$4,86.36,1,7625
607386131,26/03/2018,$51.1,61.87,5,7625
585014067,05/03/2018,$4.95,76.46,6,7625
611140886,30/03/2018,$7,79.42,1,7625
586829112,07/03/2018,$9,64.06,2,7625
592453140,12/03/2018,$2,99,9,7625
582486648,03/03/2018,$5.91,71.75,1,7625
904618007,30/03/2018,$938.99,91.38,,2007014
599618520,18/03/2018,$10,77.58,1,7625
580462590,01/03/2018,$22.5,86.59,3,7625
584790707,05/03/2018,$91,75.49,1,7625
586658044,06/03/2018,$1.25,79.49,1,7625
595908194,15/03/2018,$0.5,92.13,1,7625
603640396,22/03/2018,$6,80.33,4,7625
903143765,26/03/2018,$1899.99,60.9,,2007014
608300595,27/03/2018,$4,67.61,4,7625
607513143,26/03/2018,$14.73,69.96,1,7625
582983486,03/03/2018,$14.81,73.18,2,7625
602529087,21/03/2018,$1.68,60.52,9,7625
582980363,03/03/2018,$97,77.29,1,7625
903147694,28/03/2018,$888.99,90.35,,2007014
595551658,15/03/2018,$33,55.55,2,7625
583547872,04/03/2018,$1.7,60.81,68,7625
598537588,17/03/2018,$11.7,94.84,3,7625
589499832,09/03/2018,$3,54.82,11,7625
584666828,05/03/2018,$10,77.15,7,7625
586527638,06/03/2018,$140.5,80.1,2,7625
590413198,10/03/2018,$2.32,81.73,17,7625
581245171,02/03/2018,$2.92,75.22,1,7625
587830473,07/03/2018,$1,95.26,1,7625
603678644,22/03/2018,$65.36,69.2,84,7625
588702628,08/03/2018,$31,51.46,13,7625
610448852,29/03/2018,$42,57.38,5,7625
904857860,16/03/2018,$219.99,66.49,,2007014
596428549,15/03/2018,$12.26,92.54,3,7625
598067830,17/03/2018,$11.8,95.07,1,7625
585447386,05/03/2018,$2,54.42,7,7625
583911265,04/03/2018,$8,66.52,3,7625
599585088,18/03/2018,$8,63.2,20,7625
610542416,29/03/2018,$210,98.66,1,10088
599171714,18/03/2018,$10,88.14,1,7625
580652835,01/03/2018,$0.25,96.91,1,7625
583606555,04/03/2018,$13,60.88,9,7625
609737122,28/03/2018,$1354.99,91.42,,11473
604421004,23/03/2018,$180,88.49,12,7625
601507257,20/03/2018,$1.85,82.75,4,7625
593992736,13/03/2018,$8,90.97,2,7625
607618005,26/03/2018,$18.88,69.02,1,7625
599981604,19/03/2018,$7.6,72.71,1,7625
588947503,08/03/2018,$6,95.91,3,7625
581955488,02/03/2018,$22.8,65.42,1,7625
593745679,13/03/2018,$3.15,90.87,4,7625
597063160,16/03/2018,$10,89.69,1,7625
605056579,23/03/2018,$153.56,71.48,1,1003
600059871,19/03/2018,$3.92,72.09,1,7625
589286091,09/03/2018,$5,51.11,1,7625
611100730,30/03/2018,$2,92.44,2,7625
587423054,07/03/2018,$7,87.07,3,7625
607955447,26/03/2018,$2,96.46,2,7625
586672195,06/03/2018,$32.3,55.15,1,7625
583629814,04/03/2018,$1.9,88.26,3,7625
607639256,26/03/2018,$1.95,94,1,7625
605200032,24/03/2018,$38.19,85.03,4,7625
592985769,12/03/2018,$29,67.36,5,7625
608948322,27/03/2018,$2,79.59,1,7625
579887375,01/03/2018,$2,69.53,2,7625
585609533,06/03/2018,$2.46,69.42,2,7625
592872898,12/03/2018,$44.79,55.23,5,7625
599996714,19/03/2018,$15.25,93.51,5,7625
607956891,26/03/2018,$34.06,73.15,1,7625
600888652,19/03/2018,$36.31,93.84,4,7625
903894800,21/03/2018,$640.98,86.21,,2007014
584375805,04/03/2018,$3.9,91.72,3,7625
593425608,13/03/2018,$10.08,63.67,3,7625
599711287,18/03/2018,$8,85.61,6,7625
581220462,02/03/2018,$6.29,92.72,4,7625
597950761,13/03/2018,$24,76.65,8,7625
587281352,07/03/2018,$1,77.88,1,7625
594774646,14/03/2018,$13,50.24,1,7625
904004176,25/03/2018,$0,93.63,,2007014
588954485,09/03/2018,$1.92,76.97,2,7625
603230699,22/03/2018,$20,86.3,2,7625
599607574,18/03/2018,$7,71.51,11,7625
589857754,09/03/2018,$8.92,64.16,1,7625
588623875,08/03/2018,$58,50.9,4,7625
603555303,22/03/2018,$0.5,90.72,1,7625
595119350,14/03/2018,$36,89.77,2,7625
903969258,16/03/2018,$0,83.39,,2007014
600087367,19/03/2018,$30.2,52.06,3,7625
592259737,12/03/2018,$68.2,64.17,10,7625
584258772,04/03/2018,$3,66.32,4,7625
595418254,15/03/2018,$1,59.25,1,7625
610323001,29/03/2018,$330.04,76.27,1,71
604426720,23/03/2018,$76.88,71.22,4,7625
606583556,25/03/2018,$43.9,64.05,1,7625
904101839,26/03/2018,$719.99,83.5,,2007014
601040150,20/03/2018,$570,80.98,1,1801
599910009,19/03/2018,$1,82.37,1,7625
603030725,22/03/2018,$6,86.57,5,7625
611858551,30/03/2018,$6,89.37,2,7625
592456612,12/03/2018,$9.76,67.57,4,7625
604971815,23/03/2018,$744.54,72.18,1,71
588845384,08/03/2018,$18,56.73,1,7625
