case,created_at,amount,risk_score,user_account_aggregate_order_count,merchant
600087367,2018-03-19,30.20,52.06,3,7625
592259737,2018-03-12,68.20,64.17,10,7625
584258772,2018-03-04,3.00,66.32,4,7625
595418254,2018-03-15,1.00,59.25,1,7625
610323001,2018-03-29,330.04,76.27,1,71
604426720,2018-03-23,76.88,71.22,4,7625
606583556,2018-03-25,43.90,64.05,1,7625
904101839,2018-03-26,719.99,83.50,,2007014
601040150,2018-03-20,570.00,80.98,1,1801
599910009,2018-03-19,1.00,82.37,1,7625
603030725,2018-03-22,6.00,86.57,5,7625
611858551,2018-03-30,6.00,89.37,2,7625
592456612,2018-03-12,9.76,67.57,4,7625
604971815,2018-03-23,744.54,72.18,1,71
588845384,2018-03-08,18.00,56.73,1,7625
610075270,2018-03-29,245.00,74.87,1,7625
587283107,2018-03-07,6.00,74.87,3,7625
594076280,2018-03-11,12.85,79.52,7,7625
595397870,2018-03-14,5.90,58.78,4,7625
596801315,2018-03-16,48.06,71.24,1,7625
588163424,2018-03-08,192.75,83.79,1,7625
585009566,2018-03-05,40.00,75.10,5,7625
606289327,2018-03-25,4.00,67.09,2,7625
590069547,2018-03-10,70.00,98.27,,1392
607588789,2018-03-26,1.00,50.33,1,7625
595057296,2018-03-14,6.30,82.87,3,7625
607651625,2018-03-26,2.00,77.15,3,7625
600187746,2018-03-19,54.17,70.96,,407
587092293,2018-03-07,76.34,67.78,9,7625
602379863,2018-03-21,49.40,83.21,0,3234
608324775,2018-03-27,30.19,65.96,16,7625
607225112,2018-03-26,55.76,50.31,,407
583496405,2018-03-04,2.00,54.88,5,7625
602639840,2018-03-21,6.00,66.91,3,7625
607927116,2018-03-26,9.00,86.94,2,7625
594077058,2018-03-13,0.50,92.50,1,7625
600170010,2018-03-19,1.95,93.45,6,7625
589551645,2018-03-09,1.00,87.41,1,7625
599307213,2018-03-18,60.00,66.79,16,7625
611863527,2018-03-30,0.50,60.92,1,7625
591135577,2018-03-10,309.00,76.01,1,7625
612184591,2018-03-30,4.00,53.91,2,7625
587437326,2018-03-07,5.00,87.72,4,7625
605885448,2018-03-24,1.85,84.44,3,7625
581557193,2018-03-02,2.00,65.02,37,7625
611116316,2018-03-30,1.00,69.18,1,7625
597498335,2018-03-16,11.70,90.47,9,7625
587310449,2018-03-07,31.00,93.94,1,7625
584789228,2018-03-05,2.00,73.53,2,7625
600471252,2018-03-19,25.35,55.66,1,7625
599866565,2018-03-18,18.00,52.40,6,7625
610996183,2018-03-29,12.00,74.72,1,7625
610157063,2018-03-29,1.00,72.54,1,7625
601685655,2018-03-20,33.00,80.09,1,7625
581988642,2018-03-02,38.43,91.38,4,7625
587869078,2018-03-07,212.65,99.45,,2002469
596304520,2018-03-15,2.92,63.30,3,7625
607622322,2018-03-26,22.00,73.74,1,7625
596889669,2018-03-16,52.20,80.90,9,7625
588417636,2018-03-08,442.00,65.37,1,71
597216111,2018-03-16,10.45,86.07,1,7625
904800336,2018-03-16,689.99,82.78,,2007014
605057850,2018-03-23,10.00,56.52,3,7625
582980323,2018-03-03,11.00,67.31,4,7625
588456249,2018-03-08,17.74,65.07,1,7625
597440855,2018-03-16,5.00,50.19,1,7625
604027202,2018-03-22,15.45,71.88,22,7625
603693606,2018-03-22,1.00,72.94,1,7625
583718758,2018-03-04,2.76,80.82,10,7625
584734170,2018-03-05,4.00,85.80,3,7625
599733461,2018-03-18,2.00,76.04,2,7625
610917039,2018-03-29,16.80,65.25,1,7625
603201707,2018-03-22,3.90,85.07,1,7625
601779603,2018-03-20,1.00,53.82,1,7625
584967663,2018-03-05,11.25,94.19,1,7625
589092807,2018-03-09,30.02,63.93,3,7625
598003374,2018-03-13,1.00,61.76,13,7625
608631175,2018-03-27,25.00,53.67,4,7625
592070448,2018-03-11,106.36,82.29,1,7625
590175556,2018-03-10,35.40,67.71,1,7625
603628833,2018-03-22,1.00,74.39,1,7625
594480571,2018-03-14,3.00,97.21,3,7625
599614181,2018-03-18,4.00,77.36,7,7625
581994668,2018-03-02,2.92,52.63,4,7625
597607735,2018-03-17,3.90,65.17,8,7625
901837177,2018-03-16,776.99,57.18,,2007014
588748793,2018-03-08,1.00,55.55,1,7625
598761174,2018-03-18,1.00,58.01,1,7625
583615440,2018-03-04,2.00,84.03,18,7625
596139849,2018-03-15,2.00,83.86,2,7625
592733711,2018-03-12,43.00,86.37,1,7625
596129868,2018-03-15,5.39,80.06,2,7625
591137428,2018-03-10,2.00,88.28,4,7625
